combination,K,silhouette_score
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,3,0.13603976368904114
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,4,0.12974822521209717
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,5,0.1371239274740219
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,6,0.1464843600988388
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,7,0.14867854118347168
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,8,0.12628789246082306
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,9,0.13433979451656342
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,10,0.15095362067222595
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,11,0.1496799886226654
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,12,0.14780840277671814
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,13,0.15517224371433258
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,14,0.15900897979736328
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,15,0.16861681640148163
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,16,0.16953594982624054
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,17,0.17637932300567627
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,18,0.17716486752033234
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,19,0.16994771361351013
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,20,0.18065597116947174
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,21,0.1843869984149933
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,22,0.18693296611309052
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,23,0.20033057034015656
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,24,0.2022353708744049
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,25,0.2026013433933258
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,26,0.2057327926158905
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,27,0.21417686343193054
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,28,0.20928145945072174
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,29,0.23269417881965637
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Christiana Healthcare,30,0.2261817455291748
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,2,0.15845368802547455
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,3,0.1326451450586319
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,4,0.10510299354791641
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,5,0.10659244656562805
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,6,0.12024154514074326
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,7,0.1316295713186264
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,8,0.13158370554447174
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,9,0.1382748782634735
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,10,0.12965553998947144
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,11,0.15284860134124756
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-Roswell Park,12,0.16427859663963318
