combination,trial,ari_bio,ari_mc,clustering_score
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,37,0.0761004142532454,0.07164616398724215,0.004454250266003254
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,38,0.08439473758295256,0.06346414487769997,0.02093059270525259
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,39,0.07808453642822055,0.06701268101887635,0.011071855409344203
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,40,0.08713302910156012,0.06409704640378314,0.023035982697776985
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,41,0.0748851090838436,0.06797773497165777,0.006907374112185838
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,42,0.07817805693394561,0.07302071393105108,0.005157343002894527
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,43,0.07952077703392452,0.07097156596906565,0.00854921106485887
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,44,0.08092991549413943,0.07195962797988437,0.008970287514255063
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,45,0.07866338173375874,0.06774990896904491,0.010913472764713827
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,46,0.07594375563202874,0.05895733529182179,0.016986420340206948
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,47,0.0758964172475898,0.06235210785522019,0.013544309392369613
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,48,0.07439223621721364,0.06366803202325037,0.010724204193963263
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-Roswell Park,49,0.09774210815798641,0.081536299900553,0.01620580825743341
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,0,0.08053744182086815,0.07262566057430456,0.007911781246563596
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,1,0.0862126348292573,0.07152494181232286,0.014687693016934442
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,2,0.07697298815196349,0.06887964872275143,0.00809333942921206
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,3,0.07360104413212752,0.06373061214139177,0.009870431990735756
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,4,0.0768876217426316,0.07052497950908727,0.0063626422335443245
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,5,0.08611724551712588,0.0777535208444985,0.008363724672627373
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,6,0.07340946708357432,0.06782716586776272,0.0055823012158116025
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,7,0.07697164508624918,0.07380384175042164,0.003167803335827543
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,8,0.07647821097323525,0.06788267481541382,0.008595536157821423
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,9,0.0765726200276776,0.07337777060003745,0.003194849427640159
Breast_invasive_carcinoma-Colon_adenocarcinoma-Asterand-University of Pittsburgh,10,0.07488971546768386,0.06425435452877984,0.01063536093890402
