combination,K,silhouette_score
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,7,0.2094545066356659
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,8,0.15406210720539093
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,9,0.15487176179885864
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,10,0.15475982427597046
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,11,0.15202920138835907
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,12,0.14039675891399384
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,13,0.14206185936927795
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,14,0.1378297358751297
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,15,0.134831041097641
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,16,0.14375075697898865
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,17,0.13393647968769073
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,18,0.15125249326229095
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,19,0.14598317444324493
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,20,0.1435164213180542
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,21,0.14195828139781952
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,22,0.14442425966262817
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,23,0.1518935263156891
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,24,0.15525329113006592
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,25,0.14258287847042084
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,26,0.1387207806110382
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,27,0.1434430181980133
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,28,0.15266817808151245
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,29,0.14124487340450287
ADVENT-SH_MAG-VALSET1_UKK-VALSET2_WNS,30,0.13820376992225647
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,2,0.42201313376426697
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,3,0.33813780546188354
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,4,0.23098358511924744
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,5,0.21598170697689056
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,6,0.1984277218580246
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,7,0.1966739445924759
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,8,0.18062429130077362
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,9,0.19250130653381348
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,10,0.1669004112482071
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,11,0.16601552069187164
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,12,0.18141239881515503
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,13,0.1764926165342331
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,14,0.15791940689086914
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,15,0.15909454226493835
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,16,0.17656131088733673
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,17,0.15184751152992249
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,18,0.17563439905643463
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,19,0.1701391637325287
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,20,0.1695716828107834
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,21,0.15954700112342834
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,22,0.17488254606723785
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,23,0.17293652892112732
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,24,0.1644814908504486
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,25,0.17047588527202606
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,26,0.169552281498909
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,27,0.16110901534557343
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,28,0.16878613829612732
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,29,0.15697230398654938
ADVENT-SH_MAG-VALSET1_UKK-VALSET4_CHA_FULL,30,0.16820028424263
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,2,0.3755289614200592
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,3,0.2715947926044464
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,4,0.21662433445453644
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,5,0.21457244455814362
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,6,0.19186685979366302
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,7,0.18205593526363373
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,8,0.18709129095077515
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,9,0.18040873110294342
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,10,0.18082195520401
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,11,0.18229323625564575
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,12,0.1573803424835205
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,13,0.17828582227230072
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,14,0.15929648280143738
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,15,0.1623377650976181
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,16,0.18093237280845642
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,17,0.15592403709888458
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,18,0.15608052909374237
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,19,0.16099660098552704
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,20,0.1659194380044937
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,21,0.16856065392494202
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,22,0.16543792188167572
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,23,0.17106127738952637
ADVENT-SH_MAG-VALSET2_WNS-VALSET4_CHA_FULL,24,0.16838401556015015
